ROLE,PROJECT_CATEGORY,ACTIVITY,MON,TUE,WED,THUR,FRI,SAT,SUN,PROJECT_START_DATE_DAY,PROJECT_START_DATE_MONTH,PROJECT_START_DATE_YEAR,PROJECT_END_DATE_DAY,PROJECT_END_DATE_MONTH,PROJECT_END_DATE_YEAR,ATTENDANCE_REGULARIZATION,EMAIL_DOMAIN
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,61
1,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,61
1,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,61
1,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,61
1,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,61
1,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,61
1,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,61
1,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,61
1,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,61
1,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,61
1,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,61
1,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,61
1,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,61
1,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,61
1,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,61
1,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,61
1,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,61
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,04,13,2023,05,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,06,02,2023,06,30,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,1,0,10,11,7,4,9,3,2,2024,01,27,2024,02,10,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,0,10,11,7,4,9,3,2,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,0,1,8,12,7,8,10,1,4,2023,04,13,2023,05,18,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,04,13,2023,05,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,04,13,2023,05,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,04,13,2023,05,18,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,0,1,8,12,7,8,10,1,4,2023,04,13,2023,05,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,0,1,8,12,7,8,10,1,4,2023,04,13,2023,05,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,04,13,2023,05,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,04,13,2023,05,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,04,13,2023,05,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,0,1,8,12,7,8,10,1,4,2023,06,02,2023,06,30,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,1,1,8,12,7,8,10,1,4,2024,01,27,2024,02,10,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,09,20,2023,10,18,0,15
0,0,1,8,12,7,8,10,1,4,2023,04,13,2023,05,18,0,15
